Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	recycling endosome membrane (GO:0055038)	1/58	2.168740e-01	3.837002e-01	0	0	4.197633e+00	6.415824e+00	ATP13A4
GO_Cellular_Component_2021	caveola (GO:0005901)	1/60	2.234577e-01	3.878888e-01	0	0	4.054932e+00	6.076450e+00	MLC1
GO_Cellular_Component_2021	late endosome membrane (GO:0031902)	1/68	2.492498e-01	4.222193e-01	0	0	3.569322e+00	4.958858e+00	ATP13A4
GO_Cellular_Component_2021	clathrin-coated endocytic vesicle membrane (GO:0030669)	1/69	2.524137e-01	4.222193e-01	0	0	3.516655e+00	4.841329e+00	LDLR
GO_Cellular_Component_2021	lipid droplet (GO:0005811)	1/77	2.772551e-01	4.524179e-01	0	0	3.145212e+00	4.034732e+00	NSDHL
GO_Cellular_Component_2021	bicellular tight junction (GO:0005923)	1/78	2.803024e-01	4.524179e-01	0	0	3.104209e+00	3.948201e+00	SHROOM2
GO_Cellular_Component_2021	clathrin-coated endocytic vesicle (GO:0045334)	1/85	3.012806e-01	4.697935e-01	0	0	2.844521e+00	3.412609e+00	LDLR
GO_Cellular_Component_2021	tight junction (GO:0070160)	1/85	3.012806e-01	4.697935e-01	0	0	2.844521e+00	3.412609e+00	SHROOM2
GO_Cellular_Component_2021	azurophil granule lumen (GO:0035578)	1/90	3.158940e-01	4.764303e-01	0	0	2.684040e+00	3.092949e+00	PRDX6
GO_Cellular_Component_2021	clathrin-coated vesicle membrane (GO:0030665)	1/90	3.158940e-01	4.764303e-01	0	0	2.684040e+00	3.092949e+00	LDLR
GO_Cellular_Component_2021	cell projection membrane (GO:0031253)	1/92	3.216544e-01	4.772937e-01	0	0	2.624785e+00	2.977235e+00	GNA13
GO_Cellular_Component_2021	early endosome membrane (GO:0031901)	1/97	3.358466e-01	4.904427e-01	0	0	2.487450e+00	2.714058e+00	ATP13A4
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	6/1158	3.592688e-01	5.164489e-01	0	0	1.252938e+00	1.282613e+00	NWD1;NSDHL;PRDM5;SHROOM2;STON2;GLI2
GO_Cellular_Component_2021	nucleolus (GO:0005730)	4/733	3.706968e-01	5.246785e-01	0	0	1.315981e+00	1.305941e+00	NWD1;PRDM5;STON2;GLI2
GO_Cellular_Component_2021	nuclear lumen (GO:0031981)	4/745	3.822126e-01	5.280407e-01	0	0	1.293860e+00	1.244406e+00	NWD1;PRDM5;STON2;GLI2
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	1/115	3.845514e-01	5.280407e-01	0	0	2.092792e+00	2.000035e+00	AGL
GO_Cellular_Component_2021	intrinsic component of endoplasmic reticulum membrane (GO:0031227)	1/121	3.999885e-01	5.286096e-01	0	0	1.987550e+00	1.821231e+00	ELOVL5
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	2/330	4.047065e-01	5.286096e-01	0	0	1.456573e+00	1.317606e+00	LDLR;GPLD1
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	1/123	4.050487e-01	5.286096e-01	0	0	1.954770e+00	1.766619e+00	AGL
GO_Cellular_Component_2021	neuron projection (GO:0043005)	3/556	4.146859e-01	5.286096e-01	0	0	1.296832e+00	1.141516e+00	PALLD;FAM107A;LRP4
GO_Cellular_Component_2021	peroxisome (GO:0005777)	1/128	4.175154e-01	5.286096e-01	0	0	1.877336e+00	1.639729e+00	ABCD2
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	23/5192	4.238262e-01	5.286096e-01	0	0	1.075710e+00	9.234235e-01	PDGFRB;NOTCH2;EMX2;PRRX1;EYA1;CPQ;SYNPO2;PRDM5;TPRKB;FAM107A;GLIS3;STON2;PRDX6;SHROOM4;GLI2;GNA13;CCND3;DIAPH3;EVA1A;CSRP1;IRAK2;PALLD;GPLD1
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	1/133	4.297239e-01	5.286096e-01	0	0	1.805769e+00	1.525174e+00	LRP4
GO_Cellular_Component_2021	mitochondrial matrix (GO:0005759)	2/348	4.309318e-01	5.286096e-01	0	0	1.379529e+00	1.161295e+00	ADHFE1;ETNPPL
GO_Cellular_Component_2021	postsynaptic density (GO:0014069)	1/138	4.416795e-01	5.346647e-01	0	0	1.739425e+00	1.421407e+00	LRP4
GO_Cellular_Component_2021	integral component of endoplasmic reticulum membrane (GO:0030176)	1/142	4.510654e-01	5.389353e-01	0	0	1.689738e+00	1.345273e+00	ELOVL5
GO_Cellular_Component_2021	cytoplasmic vesicle membrane (GO:0030659)	2/380	4.760212e-01	5.595764e-01	0	0	1.260679e+00	9.357929e-01	IRAK2;LDLR
GO_Cellular_Component_2021	azurophil granule (GO:0042582)	1/155	4.805058e-01	5.595764e-01	0	0	1.546080e+00	1.133147e+00	PRDX6
GO_Cellular_Component_2021	endocytic vesicle membrane (GO:0030666)	1/158	4.870750e-01	5.601362e-01	0	0	1.516307e+00	1.090736e+00	LDLR
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	1/184	5.406754e-01	6.141005e-01	0	0	1.299164e+00	7.989028e-01	AGL
GO_Cellular_Component_2021	axon (GO:0030424)	1/204	5.781051e-01	6.486057e-01	0	0	1.169980e+00	6.411488e-01	PALLD
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	2/469	5.894726e-01	6.524039e-01	0	0	1.015773e+00	5.368634e-01	MAOB;GPAM
GO_Cellular_Component_2021	integral component of organelle membrane (GO:0031301)	1/214	5.956731e-01	6.524039e-01	0	0	1.114486e+00	5.773742e-01	ELOVL5
GO_Cellular_Component_2021	nucleus (GO:0005634)	18/4484	6.284575e-01	6.697847e-01	0	0	9.434922e-01	4.382398e-01	PDGFRB;NOTCH2;EMX2;PRRX1;EYA1;SYNPO2;PRDM5;TPRKB;FAM107A;GLIS3;PRDX6;GLI2;GNA13;CCND3;DIAPH3;CSRP1;IRAK2;PALLD
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	3/767	6.300154e-01	6.697847e-01	0	0	9.284468e-01	4.289526e-01	NOTCH2;IRAK2;LDLR
GO_Cellular_Component_2021	cilium (GO:0005929)	1/237	6.333834e-01	6.697847e-01	0	0	1.004697e+00	4.588243e-01	GLI2
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	1/267	6.773912e-01	7.044655e-01	0	0	8.900263e-01	3.466708e-01	GPLD1
GO_Cellular_Component_2021	dendrite (GO:0030425)	1/270	6.814938e-01	7.044655e-01	0	0	8.799660e-01	3.374389e-01	LRP4
GO_Cellular_Component_2021	endoplasmic reticulum lumen (GO:0005788)	1/285	7.012458e-01	7.168291e-01	0	0	8.328525e-01	2.955767e-01	EVA1A
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	1/380	8.010569e-01	8.098598e-01	0	0	6.210700e-01	1.377678e-01	LAMA3
GO_Cellular_Component_2021	Golgi membrane (GO:0000139)	1/472	8.660625e-01	8.660625e-01	0	0	4.974036e-01	7.152574e-02	NOTCH2
